session_id,timestamp,traffic_source,campaign_id,device_type,landing_page_variant,geo_region,returning_visitor,session_duration_sec,scroll_depth_pct,num_clicks,sections_viewed,time_to_first_scroll_sec,form_started,form_field_interactions,converted,appointment_set,appointment_overall,log_duration,log_clicks,log_time_to_first_scroll,session_date,intent_score,intent_tier
s_456780,2026-03-21 18:25:09,facebook,fb_camp_0001,mobile,A,West,1,12.2,31.2,3,1,7.85,0,0,0,,0,2.580216829592325,1.3862943611198906,2.180417459019838,2026-03-21,0.0028786221571137313,Low
s_295269,2026-02-21 12:53:14,facebook,fb_camp_0003,desktop,B,West,0,46.9,63.6,5,4,5.9,0,0,0,,0,3.8691155044168695,1.791759469228055,1.9315214116032138,2026-02-21,0.04419105019852887,Medium
s_664911,2026-03-11 01:13:42,google,g_camp_0011,tablet,B,South,0,12.5,40.3,4,4,6.34,0,0,0,,0,2.6026896854443837,1.6094379124341003,1.9933388426264242,2026-03-11,0.014164946966817367,Medium
s_991652,2026-02-14 00:36:27,facebook,fb_camp_0001,mobile,B,West,0,14.9,27.2,3,6,1.97,0,0,0,,0,2.766319109226186,1.3862943611198906,1.0885619528146082,2026-02-14,0.02323034592142585,Medium
s_009753,2026-03-23 11:35:29,google,g_camp_0011,desktop,B,Northeast,0,94.0,100.0,10,7,3.72,1,10,1,0.0,0,4.553876891600541,2.3978952727983707,1.551808799597464,2026-03-23,0.4431851846617216,High
s_146257,2026-02-03 12:28:07,google,g_camp_0013,tablet,A,South,0,13.0,89.4,3,5,3.87,0,0,0,,0,2.639057329615259,1.3862943611198906,1.5830939370944985,2026-02-03,0.06250772823894561,High
s_019601,2026-03-19 10:43:15,facebook,fb_camp_0003,mobile,B,Northeast,0,23.0,16.0,0,0,12.39,0,0,0,,0,3.1780538303479458,0.0,2.5945081597030812,2026-03-19,0.0004427145086344548,Low
s_602552,2026-02-06 13:07:28,facebook,fb_camp_0001,mobile,A,Midwest,0,38.0,28.4,1,2,10.19,0,0,0,,0,3.6635616461296463,0.6931471805599453,2.4150205223238337,2026-02-06,0.0029120061502778496,Low
s_459815,2026-02-10 13:54:47,google,g_camp_0011,desktop,B,Northeast,0,64.6,53.7,5,7,4.56,0,0,0,,0,4.183575695950044,1.791759469228055,1.715598108262491,2026-02-10,0.10767716567397809,High
s_652843,2026-02-12 04:05:54,facebook,fb_camp_0002,mobile,B,South,0,5.7,2.5,2,0,13.45,0,0,0,,0,1.9021075263969205,1.0986122886681096,2.670694414558441,2026-02-12,0.0005819810462109862,Low
s_430081,2026-02-04 09:14:45,facebook,fb_camp_0007,desktop,B,South,0,0.7,0.2,63,0,1.61,0,0,0,,0,0.5306282510621704,4.1588830833596715,0.9593502213346021,2026-02-04,0.008901039850665687,Low
s_231094,2026-03-21 04:13:48,google,g_camp_0011,desktop,A,Midwest,0,46.6,48.7,2,3,5.39,0,0,0,,0,3.8628327612373745,1.0986122886681096,1.8547342683894434,2026-03-21,0.01288570040156817,Medium
s_757569,2026-02-22 08:09:24,facebook,fb_camp_0002,desktop,A,South,0,20.6,37.5,4,5,4.19,0,0,0,,0,3.0726933146901194,1.6094379124341003,1.6467336971777973,2026-02-22,0.022630251023983985,Medium
s_238667,2026-03-12 08:59:11,google,g_camp_0011,desktop,B,Midwest,0,44.6,79.9,6,6,4.7,1,8,1,0.0,0,3.8199077165203406,1.9459101490553132,1.7404661748405044,2026-03-12,0.1453565246462323,High
s_314875,2026-02-27 08:36:55,facebook,fb_camp_0002,desktop,B,South,0,19.7,22.1,2,0,16.19,0,0,0,,0,3.0301337002713233,1.0986122886681096,2.844327819394758,2026-02-27,0.0012113232492044824,Low
s_630345,2026-02-27 02:50:06,facebook,fb_camp_0003,mobile,B,West,0,9.5,0.0,0,0,9.16,0,0,0,,0,2.3513752571634776,0.0,2.318458442150336,2026-02-27,0.00023264240080458478,Low
s_920330,2026-03-24 02:30:37,google,g_camp_0012,mobile,B,Northeast,1,14.9,82.8,7,7,2.07,0,0,0,,0,2.766319109226186,2.0794415416798357,1.1216775615991057,2026-03-24,0.20435748162575734,High
s_276614,2026-02-19 09:34:20,google,g_camp_0012,mobile,B,West,0,36.0,64.8,8,6,2.8,0,0,0,,0,3.6109179126442243,2.1972245773362196,1.33500106673234,2026-02-19,0.1319680416941538,High
s_892212,2026-03-04 02:45:49,google,g_camp_0013,mobile,B,West,0,156.3,74.4,5,5,5.57,0,0,0,,0,5.058154810064233,1.791759469228055,1.8825138324965192,2026-03-04,0.11362331958592485,High
s_507666,2026-03-01 12:13:42,google,g_camp_0011,mobile,B,West,0,31.5,50.1,2,2,3.53,0,0,0,,0,3.481240089335692,1.0986122886681096,1.5107219394949427,2026-03-01,0.01027845009477087,Low
s_124153,2026-02-23 00:11:46,google,g_camp_0011,mobile,B,South,0,87.1,70.3,10,6,8.73,0,0,0,,0,4.478472532942134,2.3978952727983707,2.2752138961979136,2026-02-23,0.16777526785746752,High
s_803822,2026-02-24 05:30:19,google,g_camp_0013,mobile,A,South,1,24.3,28.5,1,3,9.48,0,0,0,,0,3.2308043957334744,0.6931471805599453,2.349468678892896,2026-02-24,0.0032272089600713532,Low
s_589329,2026-02-18 03:10:16,google,g_camp_0013,mobile,A,South,0,12.6,77.5,2,2,3.8,0,0,0,,0,2.6100697927420065,1.0986122886681096,1.5686159179138452,2026-02-18,0.01484446079368037,Medium
s_728058,2026-02-02 18:11:30,facebook,fb_camp_0001,desktop,B,Midwest,0,12.0,42.1,5,4,3.72,0,0,0,,0,2.5649493574615367,1.791759469228055,1.551808799597464,2026-02-02,0.018741858472583743,Medium
s_751207,2026-03-12 07:25:25,facebook,fb_camp_0007,mobile,A,Midwest,0,1.8,2.2,15,0,1.48,0,0,0,,0,1.0296194171811583,2.772588722239781,0.9082585601768908,2026-03-12,0.003383468121272432,Low
s_762157,2026-02-21 22:14:51,facebook,fb_camp_0007,mobile,B,Midwest,1,6.6,2.1,76,0,1.52,0,0,0,,0,2.028148247292285,4.343805421853684,0.924258901523332,2026-02-21,0.018717377737690465,Medium
s_497200,2026-02-05 13:31:28,facebook,fb_camp_0001,desktop,A,South,0,46.5,41.2,1,4,11.73,0,0,0,,0,3.8607297110405954,0.6931471805599453,2.543961412569315,2026-02-05,0.00712319624035531,Low
s_013151,2026-03-15 18:51:30,google,g_camp_0011,desktop,A,West,0,27.6,55.8,4,2,3.03,0,0,0,,0,3.353406717825807,1.6094379124341003,1.3937663759585917,2026-03-15,0.017067797378646166,Medium
s_561487,2026-03-21 22:21:55,facebook,fb_camp_0002,desktop,A,South,0,6.3,45.5,4,4,5.6,0,0,0,,0,1.9878743481543455,1.6094379124341003,1.8870696490323797,2026-03-21,0.013328748258138602,Medium
s_414724,2026-02-11 22:28:41,facebook,fb_camp_0002,mobile,B,South,1,32.2,38.7,2,2,7.08,0,0,0,,0,3.502549875922443,1.0986122886681096,2.089391872533004,2026-02-11,0.00541033550892356,Low
s_820282,2026-02-19 14:34:33,google,g_camp_0011,desktop,A,Northeast,0,56.1,56.9,3,3,3.49,0,0,0,,0,4.044804116661965,1.3862943611198906,1.501852701754163,2026-02-19,0.023932587774337235,Medium
s_056796,2026-03-07 05:46:52,facebook,fb_camp_0002,mobile,B,West,0,15.5,76.4,2,3,2.31,0,0,0,,0,2.803360380906535,1.0986122886681096,1.1969481893889715,2026-03-07,0.024581006702414417,Medium
s_486000,2026-03-01 11:09:36,google,g_camp_0011,mobile,B,Northeast,0,189.7,91.7,10,7,,1,4,0,,0,5.250701512606374,2.3978952727983707,,2026-03-01,0.43941716205148196,High
s_570811,2026-03-19 09:38:08,google,g_camp_0011,mobile,B,Midwest,0,11.1,16.0,4,3,12.12,0,0,0,,0,2.4932054526026954,1.6094379124341003,2.574137783515943,2026-03-19,0.003930176425014657,Low
s_743243,2026-03-17 09:57:49,facebook,fb_camp_0001,mobile,A,West,0,19.5,20.6,0,2,11.73,0,0,0,,0,3.0204248861443626,0.0,2.543961412569315,2026-03-17,0.0010340511081772578,Low
s_217896,2026-03-01 20:59:03,facebook,fb_camp_0007,desktop,B,Northeast,0,7.3,2.6,50,1,0.8,0,0,0,,0,2.1162555148025524,3.9318256327243257,0.5877866649021191,2026-03-01,0.017674677553002678,Medium
s_841389,2026-03-16 14:38:30,facebook,fb_camp_0003,mobile,B,South,0,13.2,35.2,4,2,7.3,0,0,0,,0,2.653241964607215,1.6094379124341003,2.1162555148025524,2026-03-16,0.005969227326549533,Low
s_112487,2026-03-14 19:57:02,google,g_camp_0013,mobile,A,South,0,288.8,88.3,6,5,3.31,0,0,0,,0,5.669191029886582,1.9459101490553132,1.4609379041156565,2026-03-14,0.2398397280327044,High
s_469242,2026-03-28 04:49:20,facebook,fb_camp_0002,desktop,A,South,1,42.0,67.6,5,6,5.66,0,0,0,,0,3.7612001156935624,1.791759469228055,1.8961194845522977,2026-03-28,0.08808660140218796,High
s_475191,2026-03-17 09:36:13,facebook,fb_camp_0003,mobile,B,South,0,32.0,63.1,2,4,2.41,1,2,0,,0,3.4965075614664802,1.0986122886681096,1.2267122912954256,2026-03-17,0.027177224752083593,Medium
s_226069,2026-03-10 15:16:36,facebook,fb_camp_0002,mobile,B,South,0,22.1,22.1,0,4,5.37,0,0,0,,0,3.139832617527748,0.0,1.851599469584072,2026-03-10,0.00257450756743902,Low
s_119276,2026-02-27 12:41:15,facebook,fb_camp_0001,tablet,B,South,0,4.9,10.9,0,2,8.44,0,0,0,,0,1.7749523509116738,0.0,2.2449559801574095,2026-02-27,0.0005957179898955675,Low
s_532525,2026-02-02 10:24:38,facebook,fb_camp_0002,desktop,A,West,0,14.9,71.8,2,5,0.95,0,0,0,,0,2.766319109226186,1.0986122886681096,0.6678293725756554,2026-02-02,0.04196890749118993,Medium
s_856012,2026-03-10 23:18:23,facebook,fb_camp_0001,mobile,A,Northeast,0,18.9,2.1,2,0,7.73,0,0,0,,0,2.990719731730447,1.0986122886681096,2.166765369851511,2026-03-10,0.0009546211304659433,Low
s_976082,2026-03-17 06:25:22,facebook,fb_camp_0002,tablet,A,South,0,14.8,48.9,0,1,6.53,0,0,0,,0,2.760009940032921,0.0,2.018895041811802,2026-03-17,0.0014969061561028178,Low
s_192311,2026-02-25 08:21:35,facebook,fb_camp_0002,mobile,B,Midwest,0,97.1,36.3,2,2,10.52,0,0,0,,0,4.585987366571318,1.0986122886681096,2.444084655267745,2026-02-25,0.007027815317996185,Low
s_549686,2026-03-28 07:40:46,google,g_camp_0011,desktop,A,South,0,57.3,80.0,3,3,2.91,0,0,0,,0,4.065602093356446,1.3862943611198906,1.3635373739972745,2026-03-28,0.04436576602678262,Medium
s_300548,2026-03-26 05:20:40,facebook,fb_camp_0002,mobile,B,Northeast,1,65.3,43.4,3,4,4.29,0,0,0,,0,4.194189897191817,1.3862943611198906,1.665818245870208,2026-03-26,0.02243037685496062,Medium
s_675334,2026-03-27 06:23:39,google,g_camp_0012,mobile,A,West,1,53.8,74.5,6,2,5.84,0,0,0,,0,4.00369019395397,1.9459101490553132,1.922787731634459,2026-03-27,0.03556053641623954,Medium
s_578435,2026-02-16 06:38:41,facebook,fb_camp_0002,mobile,A,South,1,25.1,35.4,5,3,3.5,0,0,0,,0,3.261935314328648,1.791759469228055,1.5040773967762742,2026-02-16,0.015572106634556453,Medium
s_568200,2026-03-04 05:31:34,facebook,fb_camp_0002,mobile,B,West,0,28.8,0.0,3,0,5.95,0,0,0,,0,3.3945083935113587,1.3862943611198906,1.9387416595767009,2026-03-04,0.0014697707898308973,Low
s_967541,2026-03-01 20:46:45,facebook,fb_camp_0002,mobile,B,Northeast,0,33.7,52.2,1,4,5.05,0,0,0,,0,3.5467396869528134,0.6931471805599453,1.80005827204275,2026-03-01,0.013017414247959457,Medium
s_035800,2026-02-07 09:14:08,facebook,fb_camp_0001,mobile,B,Midwest,0,3.0,0.0,2,2,13.03,0,0,0,,0,1.3862943611198906,1.0986122886681096,2.6411978941143697,2026-02-07,0.0007329457788689052,Low
s_542130,2026-03-27 07:54:58,facebook,fb_camp_0007,desktop,A,South,0,5.2,1.0,30,1,1.45,0,0,0,,0,1.8245492920510458,3.4339872044851463,0.8960880245566356,2026-03-27,0.01050723905662321,Low
s_181060,2026-03-11 04:44:42,facebook,fb_camp_0001,mobile,A,Midwest,0,24.0,29.5,1,3,3.84,0,0,0,,0,3.2188758248682006,0.6931471805599453,1.5769147207285403,2026-03-11,0.0047414336058110755,Low
s_443767,2026-02-04 20:30:09,facebook,fb_camp_0001,mobile,A,West,0,2.3,13.3,0,0,7.61,0,0,0,,0,1.1939224684724346,0.0,2.1529243184396396,2026-02-04,0.0002811061436235,Low
s_557044,2026-02-13 04:24:17,facebook,fb_camp_0002,desktop,A,West,0,67.2,73.0,7,3,8.66,0,0,0,,0,4.222444564849416,2.0794415416798357,2.2679936482244267,2026-02-13,0.05279968107878244,Medium
s_482026,2026-02-08 21:35:05,google,g_camp_0013,mobile,B,South,0,58.8,42.7,3,3,6.39,0,0,0,,0,4.091005660956586,1.3862943611198906,2.0001277349601105,2026-02-08,0.014078140853888413,Medium
s_272622,2026-03-08 07:45:34,facebook,fb_camp_0001,mobile,B,South,1,20.6,43.4,6,3,5.04,0,0,0,,0,3.0726933146901194,1.9459101490553132,1.7984040119467237,2026-03-08,0.01732965263027769,Medium
s_540802,2026-02-12 22:24:09,facebook,fb_camp_0007,tablet,B,South,0,3.8,0.5,65,1,0.74,0,0,0,,0,1.5686159179138452,4.189654742026425,0.5538851132264376,2026-02-12,0.021285249223486822,Medium
s_157381,2026-02-25 11:36:11,google,g_camp_0011,mobile,A,South,0,46.8,63.9,5,3,7.75,0,0,0,,0,3.86702563949741,1.791759469228055,2.169053700369523,2026-02-25,0.029637157624033364,Medium
s_103620,2026-03-28 20:56:30,facebook,fb_camp_0001,desktop,A,South,0,59.6,50.1,1,2,11.27,0,0,0,,0,4.104294893075269,0.6931471805599453,2.50715725872282,2026-03-28,0.0052816431679232395,Low
s_198318,2026-02-26 05:25:35,facebook,fb_camp_0003,mobile,B,Midwest,0,9.6,27.6,1,3,4.05,0,0,0,,0,2.3608540011180215,0.6931471805599453,1.6193882432872684,2026-02-26,0.0032527239141260287,Low
s_980786,2026-03-04 03:15:54,google,g_camp_0011,desktop,A,South,0,87.2,84.3,9,5,2.25,1,7,1,0.0,0,4.4796069630127455,2.302585092994046,1.1786549963416462,2026-03-04,0.220800904134832,High
s_005384,2026-02-09 11:32:02,facebook,fb_camp_0001,mobile,B,Midwest,0,31.3,7.2,2,0,6.46,0,0,0,,0,3.475067230228611,1.0986122886681096,2.0095554142156695,2026-02-09,0.001388400766881583,Low
s_276722,2026-02-24 05:09:14,facebook,fb_camp_0002,mobile,B,South,0,41.3,36.5,0,1,8.24,0,0,0,,0,3.744787086052232,0.0,2.2235418856535927,2026-02-24,0.0016380305746678573,Low
s_142445,2026-02-02 10:16:36,google,g_camp_0011,mobile,B,Midwest,0,49.2,46.5,3,2,3.53,0,0,0,,0,3.9160150266976834,1.3862943611198906,1.5107219394949427,2026-02-02,0.012784207904216565,Medium
s_629241,2026-03-23 14:03:50,facebook,fb_camp_0001,mobile,B,South,0,21.1,22.5,0,3,2.53,0,0,0,,0,3.0955776085237074,0.0,1.2612978709452054,2026-03-23,0.002253908617750761,Low
s_947926,2026-03-24 21:27:05,google,g_camp_0012,desktop,A,South,0,196.2,93.5,4,5,4.96,1,4,0,,0,5.284218442168535,1.6094379124341003,1.7850704810772584,2026-03-24,0.17520305572848072,High
s_324582,2026-03-09 09:39:05,facebook,fb_camp_0002,desktop,B,South,0,51.3,54.1,8,7,1.94,0,0,0,,0,3.9569963710708773,2.1972245773362196,1.0784095813505903,2026-03-09,0.16344344464320731,High
s_421477,2026-02-18 20:04:20,facebook,fb_camp_0001,mobile,B,West,0,15.0,11.2,2,1,11.73,0,0,0,,0,2.772588722239781,1.0986122886681096,2.543961412569315,2026-02-18,0.0012048775827140478,Low
s_289152,2026-03-18 00:26:36,google,g_camp_0012,mobile,A,Midwest,0,48.7,48.2,0,4,5.1,0,0,0,,0,3.906004933102583,0.0,1.8082887711792655,2026-03-18,0.007475262543075469,Low
s_794730,2026-03-18 23:22:17,facebook,fb_camp_0001,desktop,A,West,0,11.7,72.0,4,4,3.2,0,0,0,,0,2.5416019934645457,1.6094379124341003,1.4350845252893227,2026-03-18,0.03801162262292353,Medium
s_197362,2026-03-01 19:21:07,google,g_camp_0011,desktop,B,South,0,126.1,37.4,7,6,4.48,1,2,0,,0,4.844974178195408,2.0794415416798357,1.7011051009599243,2026-03-01,0.07867528206440733,High
s_929805,2026-03-13 09:59:33,facebook,fb_camp_0001,desktop,A,South,1,120.0,24.6,3,4,6.25,0,0,0,,0,4.795790545596741,1.3862943611198906,1.9810014688665833,2026-03-13,0.014611275882450144,Medium
s_034990,2026-02-23 15:59:59,facebook,fb_camp_0003,desktop,B,Midwest,0,92.5,62.1,6,2,5.78,0,0,0,,0,4.537961436294641,1.9459101490553132,1.9139771019523042,2026-02-23,0.03316526455238737,Medium
s_627171,2026-03-11 16:11:45,facebook,fb_camp_0007,desktop,A,West,0,0.5,4.3,42,0,1.61,0,0,0,,0,0.4054651081081644,3.7612001156935624,0.9593502213346021,2026-03-11,0.006420056992149824,Low
s_070806,2026-02-25 16:25:11,facebook,fb_camp_0007,tablet,A,Midwest,0,4.5,4.3,34,1,0.29,0,0,0,,0,1.7047480922384253,3.5553480614894135,0.2546422183735807,2026-02-25,0.014757558341351049,Medium
s_938878,2026-03-25 12:51:56,facebook,fb_camp_0001,desktop,B,Northeast,0,90.8,95.4,10,5,3.72,1,5,1,0.0,0,4.519612297626445,2.3978952727983707,1.551808799597464,2026-03-25,0.25958212892624644,High
s_783220,2026-02-17 10:35:23,facebook,fb_camp_0001,mobile,A,West,0,50.8,59.1,1,3,4.12,0,0,0,,0,3.9473901492654373,0.6931471805599453,1.6331544390514163,2026-02-17,0.014297897826473546,Medium
s_799883,2026-02-08 02:08:04,facebook,fb_camp_0002,mobile,B,Northeast,0,8.0,26.0,2,3,4.61,0,0,0,,0,2.1972245773362196,1.0986122886681096,1.724550719534605,2026-02-08,0.0045387861143253916,Low
s_043366,2026-03-20 09:50:02,facebook,fb_camp_0001,tablet,B,Midwest,1,6.9,14.0,2,0,3.02,0,0,0,,0,2.066862759472976,1.0986122886681096,1.3912819026309298,2026-03-20,0.0012026671519027087,Low
s_574765,2026-02-14 12:56:04,google,g_camp_0012,mobile,B,Northeast,1,105.8,32.4,6,0,2.17,0,0,0,,0,4.6709579265260945,1.9459101490553132,1.1537315878891892,2026-02-14,0.010711114739793142,Low
s_705729,2026-03-15 16:15:04,facebook,fb_camp_0002,mobile,B,South,0,247.3,24.0,5,4,1.27,0,0,0,,0,5.514637692514121,1.791759469228055,0.8197798314933114,2026-03-15,0.04108915481391212,Medium
s_340800,2026-03-24 22:46:01,google,g_camp_0013,mobile,A,West,1,34.1,56.7,6,4,7.35,1,2,0,,0,3.55820113047182,1.9459101490553132,2.122261538862764,2026-03-24,0.03658220528725521,Medium
s_519402,2026-02-17 08:40:21,facebook,fb_camp_0002,tablet,B,Northeast,1,41.3,55.9,1,3,4.97,0,0,0,,0,3.744787086052232,0.6931471805599453,1.7867469274045107,2026-02-17,0.011612568543935404,Medium
s_207857,2026-03-18 19:31:32,facebook,fb_camp_0002,mobile,B,South,1,15.7,17.0,1,2,4.08,0,0,0,,0,2.8154087194227095,0.6931471805599453,1.6253112615903906,2026-03-18,0.002109629864026196,Low
s_628992,2026-03-16 03:21:19,facebook,fb_camp_0003,mobile,B,South,0,67.6,19.5,1,3,1.5,0,0,0,,0,4.22829253473184,0.6931471805599453,0.9162907318741551,2026-03-16,0.006530536058650329,Low
s_539194,2026-02-27 20:39:46,facebook,fb_camp_0002,mobile,A,West,0,69.4,34.2,2,5,3.43,0,0,0,,0,4.254193263163997,1.0986122886681096,1.4883995840570443,2026-02-27,0.02235892758319908,Medium
s_778717,2026-03-09 15:41:30,facebook,fb_camp_0001,mobile,B,West,0,8.4,0.0,1,3,20.11,1,2,0,,0,2.2407096892759584,0.6931471805599453,3.0497468618602293,2026-03-09,0.0008520383384858514,Low
s_668519,2026-02-24 22:43:43,google,g_camp_0011,mobile,B,Midwest,0,15.4,38.2,4,4,4.23,0,0,0,,0,2.797281334830153,1.6094379124341003,1.6544112780768316,2026-02-24,0.014904955676130701,Medium
s_088481,2026-03-17 09:13:56,google,g_camp_0011,mobile,B,Midwest,1,10.5,65.0,2,1,8.32,0,0,0,,0,2.4423470353692043,1.0986122886681096,2.2321626286975,2026-03-17,0.004941294992895505,Low
s_136553,2026-02-05 01:15:37,google,g_camp_0012,mobile,A,West,0,93.7,58.1,5,6,4.32,0,0,0,,0,4.550714000192032,1.791759469228055,1.6714733033535532,2026-02-05,0.09895765992605889,High
s_794035,2026-02-18 09:57:13,facebook,fb_camp_0001,mobile,B,West,1,30.5,64.8,2,4,3.33,0,0,0,,0,3.449987545831587,1.0986122886681096,1.4655675420143985,2026-02-18,0.025654462774337902,Medium
s_166449,2026-03-27 07:57:02,facebook,fb_camp_0003,desktop,A,West,0,21.5,21.9,3,2,4.95,0,0,0,,0,3.1135153092103742,1.3862943611198906,1.7833912195575383,2026-03-27,0.004635095529221461,Low
s_335382,2026-02-04 23:26:03,facebook,fb_camp_0003,desktop,A,Northeast,0,14.8,55.6,6,7,4.4,0,0,0,,0,2.760009940032921,1.9459101490553132,1.6863989535702286,2026-02-04,0.07593603792306701,High
s_159655,2026-02-27 20:50:28,google,g_camp_0012,mobile,A,South,0,117.6,80.3,4,4,2.77,0,0,0,,0,4.775756486563625,1.6094379124341003,1.3270750014599193,2026-02-27,0.09650116975677409,High
s_942139,2026-03-14 09:19:11,google,g_camp_0012,mobile,B,Midwest,0,29.4,61.7,4,5,3.69,0,0,0,,0,3.414442608412176,1.6094379124341003,1.545432582458188,2026-03-14,0.05052204849999548,Medium
s_273662,2026-02-05 05:12:28,facebook,fb_camp_0001,desktop,A,Northeast,0,38.2,38.1,3,4,3.58,0,0,0,,0,3.6686767467964168,1.3862943611198906,1.5216989981260935,2026-02-05,0.01869080383920414,Medium
s_617170,2026-03-04 03:07:02,google,g_camp_0011,mobile,B,West,0,31.1,12.8,3,1,3.81,0,0,0,,0,3.4688560301359703,1.3862943611198906,1.5706970841176697,2026-03-04,0.003112729608240964,Low
s_394107,2026-02-04 04:57:31,facebook,fb_camp_0003,desktop,A,Northeast,0,8.3,70.9,3,3,3.77,1,3,0,,0,2.2300144001592104,1.3862943611198906,1.5623463049002497,2026-02-04,0.016497026223211975,Medium
s_495328,2026-02-07 02:15:23,facebook,fb_camp_0007,mobile,A,South,0,4.0,3.2,44,1,0.36,0,0,0,,0,1.6094379124341003,3.8066624897703196,0.3074846997479606,2026-02-07,0.01838387919643221,Medium
s_342472,2026-03-05 20:35:23,facebook,fb_camp_0003,desktop,B,West,0,15.8,31.3,2,3,10.01,0,0,0,,0,2.8213788864092133,1.0986122886681096,2.3988039507345884,2026-03-05,0.004652555770117521,Low
s_536633,2026-02-14 08:24:08,facebook,fb_camp_0001,mobile,A,Midwest,1,55.1,73.0,4,4,3.13,0,0,0,,0,4.027135812528651,1.6094379124341003,1.4182774069729414,2026-02-14,0.06406658611305706,High
s_198367,2026-03-22 02:23:09,google,g_camp_0011,desktop,A,South,0,207.3,79.9,10,8,1.2,1,6,1,0.0,0,5.3389793482669266,2.3978952727983707,0.7884573603642702,2026-03-22,0.548964607957048,High
s_729762,2026-02-20 06:52:41,google,g_camp_0013,desktop,A,West,1,12.5,70.1,1,4,2.44,1,2,0,,0,2.6026896854443837,0.6931471805599453,1.235471471385307,2026-02-20,0.01610786534347404,Medium
s_222792,2026-03-21 05:27:16,facebook,fb_camp_0002,mobile,B,South,1,6.0,0.0,2,1,10.54,0,0,0,,0,1.9459101490553132,1.0986122886681096,2.4458192610799534,2026-03-21,0.0007002182852518971,Low
s_313273,2026-03-01 01:18:05,google,g_camp_0011,mobile,B,Midwest,0,46.0,63.9,5,5,2.13,0,0,0,,0,3.8501476017100584,1.791759469228055,1.1410330045520618,2026-03-01,0.08055393364631074,High
s_630444,2026-02-09 01:59:02,facebook,fb_camp_0003,mobile,B,South,0,10.2,43.5,2,1,9.88,0,0,0,,0,2.4159137783010487,1.0986122886681096,2.3869262414277967,2026-02-09,0.002932056095972358,Low
s_638710,2026-02-20 10:06:03,google,g_camp_0011,mobile,B,West,1,25.9,,5,3,6.82,0,0,0,,0,3.292126286607793,1.791759469228055,2.05668455455722,2026-02-20,0.013047938964296147,Medium
s_472374,2026-03-25 11:33:42,google,g_camp_0011,mobile,B,Midwest,1,66.0,86.0,5,3,2.87,0,0,0,,0,4.204692619390966,1.791759469228055,1.3532545070416904,2026-03-25,0.07525379866421268,High
s_037355,2026-03-05 01:44:04,facebook,fb_camp_0001,desktop,A,Northeast,0,30.8,33.5,4,3,2.67,0,0,0,,0,3.459466289786131,1.6094379124341003,1.3001916620664788,2026-03-05,0.014374651140910353,Medium
s_884745,2026-03-12 21:27:07,facebook,fb_camp_0002,mobile,B,Northeast,0,30.7,15.3,1,3,10.75,0,0,0,,0,3.456316680883235,0.6931471805599453,2.463853240590168,2026-03-12,0.0025312273665858993,Low
s_482673,2026-03-18 01:15:02,facebook,fb_camp_0001,mobile,B,Northeast,0,7.6,3.8,1,2,5.54,0,0,0,,0,2.151762203259462,0.6931471805599453,1.8779371654691073,2026-03-18,0.001062921375443773,Low
s_487077,2026-03-11 16:49:59,facebook,fb_camp_0003,desktop,B,West,0,59.7,23.8,1,4,7.64,0,0,0,,0,4.1059436980654525,0.6931471805599453,2.1564025828159643,2026-03-11,0.006310678368324107,Low
s_386540,2026-03-20 15:09:45,facebook,fb_camp_0001,mobile,B,South,0,5.4,34.1,1,0,10.45,0,0,0,,0,1.8562979903656263,0.6931471805599453,2.4379897300002487,2026-03-20,0.0008671197010986299,Low
